CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST043422,248,6,6758.44,4,5,5,455,Champions
CUST043423,659,1,103.22,3,2,1,321,Others
CUST043424,451,3,1295.58,3,5,2,352,Others
CUST043425,1277,3,1148.41,1,5,2,152,At Risk
CUST043426,876,1,183.12,2,2,1,221,Lost Customers
CUST043427,303,3,1838.69,4,5,3,453,Loyal Customers
CUST043428,814,2,759.78,2,3,2,232,At Risk
CUST043429,298,5,3747.62,4,5,5,455,Champions
CUST043430,357,3,1693.79,4,5,3,453,Loyal Customers
CUST043431,243,5,7055.25,4,5,5,455,Champions
CUST043435,888,2,3956.79,2,3,5,235,At Risk
CUST043436,309,4,3390.71,4,5,5,455,Champions
CUST043437,1005,4,1430.69,2,5,3,253,Loyal Customers
CUST043438,45,1,244.46,5,2,1,521,Others
CUST043439,465,3,1024.81,3,5,2,352,Others
CUST043440,397,3,3711.3900000000003,3,5,5,355,Loyal Customers
CUST043441,1573,2,653.05,1,3,1,131,At Risk
CUST043442,145,1,130.05,5,2,1,521,Others
CUST043443,1123,3,2023.29,1,5,3,153,Loyal Customers
CUST043444,686,1,576.57,2,2,1,221,Lost Customers
CUST043445,1644,1,152.96,1,2,1,121,Lost Customers
CUST043446,273,3,1256.52,4,5,2,452,Potential Loyalists
CUST043448,77,1,314.28,5,2,1,521,Others
CUST043449,622,2,122.43,3,3,1,331,Others
CUST043450,273,3,1686.5700000000002,4,5,3,453,Loyal Customers
CUST043451,814,2,1395.1,2,3,2,232,At Risk
CUST043452,122,2,1768.26,5,3,3,533,Potential Loyalists
CUST043454,462,2,3786.12,3,3,5,335,Others
CUST043455,36,3,3676.5,5,5,5,555,Champions
CUST043456,1137,2,467.04999999999995,1,3,1,131,At Risk
CUST043457,1106,1,561.38,1,2,1,121,Lost Customers
CUST043458,244,4,5423.889999999999,4,5,5,455,Champions
CUST043460,49,1,1614.7,5,2,3,523,Others
CUST043462,507,3,2534.79,3,5,4,354,Loyal Customers
CUST043463,1495,3,3471.4100000000003,1,5,5,155,Loyal Customers
CUST043464,183,4,809.38,4,5,2,452,Potential Loyalists
CUST043465,1524,1,1067.13,1,2,2,122,Lost Customers
CUST043466,964,5,3454.63,2,5,5,255,Loyal Customers
CUST043467,1112,1,217.23,1,2,1,121,Lost Customers
CUST043468,25,4,4315.62,5,5,5,555,Champions
CUST043469,256,3,2737.0200000000004,4,5,4,454,Champions
CUST043470,156,2,1673.4,5,3,3,533,Potential Loyalists
CUST043471,100,1,321.22,5,2,1,521,Others
CUST043472,736,3,545.88,2,5,1,251,At Risk
CUST043473,26,3,921.27,5,5,2,552,Potential Loyalists
CUST043474,132,1,268.02,5,2,1,521,Others
CUST043475,90,3,2176.13,5,5,3,553,Loyal Customers
CUST043476,319,5,1932.0800000000002,4,5,3,453,Loyal Customers
CUST043477,1619,2,3081.2799999999997,1,3,4,134,At Risk
CUST043478,88,4,1344.62,5,5,2,552,Potential Loyalists
CUST043480,209,2,557.38,4,3,1,431,Potential Loyalists
CUST043481,1221,1,586.25,1,2,1,121,Lost Customers
CUST043482,626,3,4601.81,3,5,5,355,Loyal Customers
CUST043483,778,2,2464.8199999999997,2,3,4,234,At Risk
CUST043484,1146,2,398.82,1,3,1,131,At Risk
CUST043485,563,3,2897.35,3,5,4,354,Loyal Customers
CUST043486,234,4,4049.74,4,5,5,455,Champions
CUST043487,284,2,2262.42,4,3,4,434,Potential Loyalists
CUST043488,234,7,6968.44,4,5,5,455,Champions
CUST043489,520,4,1455.12,3,5,3,353,Loyal Customers
CUST043490,360,4,4663.110000000001,4,5,5,455,Champions
CUST043491,121,4,4888.32,5,5,5,555,Champions
CUST043492,824,2,1592.43,2,3,3,233,At Risk
CUST043493,517,2,2234.83,3,3,4,334,Others
CUST043494,63,1,787.6,5,2,2,522,Others
CUST043495,1360,1,2069.84,1,2,3,123,Lost Customers
CUST043496,846,1,454.85,2,2,1,221,Lost Customers
CUST043497,489,1,433.25,3,2,1,321,Others
CUST043498,499,2,829.85,3,3,2,332,Others
CUST043499,28,2,605.01,5,3,1,531,Potential Loyalists
CUST043500,815,1,1758.34,2,2,3,223,Lost Customers
CUST043501,34,2,2611.4799999999996,5,3,4,534,Potential Loyalists
CUST043502,594,1,31.31,3,2,1,321,Others
CUST043503,361,3,960.6800000000001,4,5,2,452,Potential Loyalists
CUST043504,415,4,2409.7200000000003,3,5,4,354,Loyal Customers
CUST043505,423,4,3894.2,3,5,5,355,Loyal Customers
CUST043506,283,1,471.41,4,2,1,421,Others
CUST043507,775,2,2533.03,2,3,4,234,At Risk
CUST043508,447,1,989.98,3,2,2,322,Others
CUST043509,60,2,1308.78,5,3,2,532,Potential Loyalists
CUST043510,822,4,5288.82,2,5,5,255,Loyal Customers
CUST043511,771,1,678.56,2,2,1,221,Lost Customers
CUST043512,313,1,283.21,4,2,1,421,Others
CUST043514,1047,1,1113.6,2,2,2,222,Lost Customers
CUST043515,75,5,3616.85,5,5,5,555,Champions
CUST043516,276,2,3448.8599999999997,4,3,5,435,Potential Loyalists
CUST043517,42,2,2034.4,5,3,3,533,Potential Loyalists
CUST043519,882,2,1235.02,2,3,2,232,At Risk
CUST043520,1768,1,227.03,1,2,1,121,Lost Customers
CUST043521,1327,2,1825.34,1,3,3,133,At Risk
CUST043522,454,2,1461.47,3,3,3,333,Others
CUST043523,898,1,2407.34,2,2,4,224,Lost Customers
CUST043524,945,3,2399.92,2,5,4,254,Loyal Customers
CUST043526,79,2,1231.04,5,3,2,532,Potential Loyalists
CUST043527,189,3,1724.1100000000001,4,5,3,453,Loyal Customers
CUST043528,105,2,2836.25,5,3,4,534,Potential Loyalists
CUST043529,725,1,876.84,2,2,2,222,Lost Customers
CUST043530,236,2,744.69,4,3,2,432,Potential Loyalists
CUST043531,792,2,1736.78,2,3,3,233,At Risk
CUST043533,1696,1,655.23,1,2,1,121,Lost Customers
CUST043535,121,2,967.97,5,3,2,532,Potential Loyalists
CUST043536,318,4,750.8100000000001,4,5,2,452,Potential Loyalists
CUST043537,654,2,2396.06,3,3,4,334,Others
CUST043538,1439,2,346.94,1,3,1,131,At Risk
CUST043539,1647,1,1465.87,1,2,3,123,Lost Customers
CUST043540,806,2,1570.4299999999998,2,3,3,233,At Risk
CUST043542,1502,1,777.05,1,2,2,122,Lost Customers
CUST043543,1233,2,613.46,1,3,1,131,At Risk
CUST043544,10,3,2116.83,5,5,3,553,Loyal Customers
CUST043545,673,3,2521.01,2,5,4,254,Loyal Customers
CUST043546,616,6,3064.2,3,5,4,354,Loyal Customers
CUST043550,482,3,3213.07,3,5,4,354,Loyal Customers
CUST043551,636,1,737.28,3,2,2,322,Others
CUST043552,372,3,3274.75,4,5,4,454,Champions
CUST043553,1358,2,771.72,1,3,2,132,At Risk
CUST043554,230,3,1098.84,4,5,2,452,Potential Loyalists
CUST043555,1141,1,894.84,1,2,2,122,Lost Customers
CUST043556,576,4,2868.98,3,5,4,354,Loyal Customers
CUST043557,558,2,1743.46,3,3,3,333,Others
CUST043558,688,3,1844.17,2,5,3,253,Loyal Customers
CUST043559,176,2,2014.4899999999998,5,3,3,533,Potential Loyalists
CUST043560,1021,2,790.98,2,3,2,232,At Risk
CUST043562,1377,1,1226.33,1,2,2,122,Lost Customers
CUST043563,256,1,1400.96,4,2,2,422,Others
CUST043564,1679,1,61.22,1,2,1,121,Lost Customers
CUST043565,1505,1,446.43,1,2,1,121,Lost Customers
CUST043566,361,2,731.96,4,3,2,432,Potential Loyalists
CUST043567,1249,1,713.34,1,2,2,122,Lost Customers
CUST043568,556,2,3037.3199999999997,3,3,4,334,Others
CUST043569,106,2,2288.9,5,3,4,534,Potential Loyalists
CUST043570,1386,1,536.38,1,2,1,121,Lost Customers
CUST043571,471,2,1640.83,3,3,3,333,Others
CUST043572,1109,1,968.47,1,2,2,122,Lost Customers
CUST043575,754,3,4460.89,2,5,5,255,Loyal Customers
CUST043576,108,2,684.48,5,3,1,531,Potential Loyalists
CUST043577,1078,2,3282.98,1,3,4,134,At Risk
CUST043578,92,1,1079.48,5,2,2,522,Others
CUST043579,328,5,2418.08,4,5,4,454,Champions
CUST043580,494,4,4297.84,3,5,5,355,Loyal Customers
CUST043581,1822,1,498.86,1,2,1,121,Lost Customers
CUST043582,1079,1,36.15,1,2,1,121,Lost Customers
CUST043583,128,3,2648.27,5,5,4,554,Champions
CUST043584,286,3,4414.76,4,5,5,455,Champions
CUST043585,530,4,5910.09,3,5,5,355,Loyal Customers
CUST043587,65,1,185.98,5,2,1,521,Others
CUST043588,997,2,488.88,2,3,1,231,At Risk
CUST043589,302,3,4003.13,4,5,5,455,Champions
CUST043590,190,3,1104.46,4,5,2,452,Potential Loyalists
CUST043591,1431,1,830.0,1,2,2,122,Lost Customers
CUST043593,403,2,2808.2400000000002,3,3,4,334,Others
CUST043594,1136,2,1120.92,1,3,2,132,At Risk
CUST043595,825,3,2343.23,2,5,4,254,Loyal Customers
CUST043597,754,2,663.9300000000001,2,3,1,231,At Risk
CUST043598,513,3,3458.7200000000003,3,5,5,355,Loyal Customers
CUST043599,1282,2,3296.81,1,3,4,134,At Risk
CUST043601,1466,1,84.58,1,2,1,121,Lost Customers
CUST043603,1545,1,529.18,1,2,1,121,Lost Customers
CUST043604,1541,2,2346.1800000000003,1,3,4,134,At Risk
CUST043606,1096,1,422.54,1,2,1,121,Lost Customers
CUST043607,882,4,4611.639999999999,2,5,5,255,Loyal Customers
CUST043608,2,2,1721.75,5,3,3,533,Potential Loyalists
CUST043609,261,4,5539.43,4,5,5,455,Champions
CUST043610,173,4,2226.04,5,5,3,553,Loyal Customers
CUST043611,511,1,1398.99,3,2,2,322,Others
CUST043612,689,1,805.05,2,2,2,222,Lost Customers
CUST043613,188,2,3193.27,4,3,4,434,Potential Loyalists
CUST043614,493,2,863.02,3,3,2,332,Others
CUST043615,1187,3,2849.6,1,5,4,154,Loyal Customers
CUST043616,68,2,1456.54,5,3,3,533,Potential Loyalists
CUST043617,929,3,5994.639999999999,2,5,5,255,Loyal Customers
CUST043618,12,4,6579.76,5,5,5,555,Champions
CUST043619,129,6,8048.66,5,5,5,555,Champions
CUST043620,234,2,1216.8,4,3,2,432,Potential Loyalists
CUST043621,5,4,2979.06,5,5,4,554,Champions
CUST043622,662,2,888.59,3,3,2,332,Others
CUST043623,17,5,2880.06,5,5,4,554,Champions
CUST043624,14,3,2560.7000000000003,5,5,4,554,Champions
CUST043625,469,2,1055.93,3,3,2,332,Others
CUST043626,254,5,4142.82,4,5,5,455,Champions
CUST043628,255,2,480.48,4,3,1,431,Potential Loyalists
CUST043629,134,4,2783.55,5,5,4,554,Champions
CUST043630,1355,1,713.72,1,2,2,122,Lost Customers
CUST043631,1517,2,2351.88,1,3,4,134,At Risk
CUST043632,290,4,5969.15,4,5,5,455,Champions
CUST043633,444,2,1076.3,3,3,2,332,Others
CUST043634,217,3,5708.82,4,5,5,455,Champions
CUST043635,229,2,1718.2400000000002,4,3,3,433,Potential Loyalists
CUST043636,806,1,1198.8,2,2,2,222,Lost Customers
CUST043637,106,2,932.54,5,3,2,532,Potential Loyalists
CUST043638,1767,1,1967.35,1,2,3,123,Lost Customers
CUST043639,1227,2,738.58,1,3,2,132,At Risk
CUST043641,439,3,2461.75,3,5,4,354,Loyal Customers
CUST043642,755,3,3388.1000000000004,2,5,5,255,Loyal Customers
CUST043644,524,2,1618.73,3,3,3,333,Others
CUST043646,125,3,969.61,5,5,2,552,Potential Loyalists
CUST043647,919,1,342.59,2,2,1,221,Lost Customers
CUST043648,373,2,2750.72,4,3,4,434,Potential Loyalists
CUST043649,1654,1,430.58,1,2,1,121,Lost Customers
CUST043650,399,4,3683.6400000000003,3,5,5,355,Loyal Customers
CUST043651,1147,2,2883.8900000000003,1,3,4,134,At Risk
CUST043652,115,1,1662.42,5,2,3,523,Others
CUST043654,444,2,2152.12,3,3,3,333,Others
CUST043655,557,4,3560.63,3,5,5,355,Loyal Customers
CUST043656,185,2,2337.29,4,3,4,434,Potential Loyalists
CUST043658,160,3,4494.77,5,5,5,555,Champions
CUST043659,376,1,934.67,4,2,2,422,Others
CUST043660,610,3,2493.92,3,5,4,354,Loyal Customers
CUST043661,263,2,1383.88,4,3,2,432,Potential Loyalists
CUST043662,514,2,706.8199999999999,3,3,2,332,Others
CUST043663,95,3,3947.29,5,5,5,555,Champions
CUST043664,302,2,2236.24,4,3,4,434,Potential Loyalists
CUST043665,529,5,7123.43,3,5,5,355,Loyal Customers
CUST043666,1012,1,2290.81,2,2,4,224,Lost Customers
CUST043668,842,2,1887.0,2,3,3,233,At Risk
CUST043670,66,4,2439.61,5,5,4,554,Champions
CUST043671,291,2,2828.21,4,3,4,434,Potential Loyalists
CUST043672,716,1,481.96,2,2,1,221,Lost Customers
CUST043673,48,1,839.44,5,2,2,522,Others
CUST043674,228,3,1985.89,4,5,3,453,Loyal Customers
CUST043675,52,2,1445.1499999999999,5,3,3,533,Potential Loyalists
CUST043676,489,3,3391.45,3,5,5,355,Loyal Customers
CUST043677,404,2,1258.23,3,3,2,332,Others
CUST043678,415,4,3199.12,3,5,4,354,Loyal Customers
CUST043679,462,2,1292.24,3,3,2,332,Others
CUST043680,1085,1,1351.93,1,2,2,122,Lost Customers
CUST043681,669,3,1380.88,3,5,2,352,Others
CUST043682,56,4,3621.85,5,5,5,555,Champions
CUST043683,389,2,628.36,4,3,1,431,Potential Loyalists
CUST043685,1459,2,1156.38,1,3,2,132,At Risk
CUST043686,185,2,1608.67,4,3,3,433,Potential Loyalists
CUST043687,754,4,3713.1800000000003,2,5,5,255,Loyal Customers
CUST043688,141,1,462.84,5,2,1,521,Others
CUST043690,1771,1,620.63,1,2,1,121,Lost Customers
CUST043691,742,1,22.54,2,2,1,221,Lost Customers
CUST043693,368,1,610.89,4,2,1,421,Others
CUST043694,47,4,3223.9700000000003,5,5,4,554,Champions
CUST043695,166,1,764.42,5,2,2,522,Others
CUST043696,149,1,25.44,5,2,1,521,Others
CUST043697,375,1,413.89,4,2,1,421,Others
CUST043698,1181,2,1360.19,1,3,2,132,At Risk
CUST043699,261,2,1191.77,4,3,2,432,Potential Loyalists
CUST043700,629,1,670.33,3,2,1,321,Others
CUST043701,1412,1,34.13,1,2,1,121,Lost Customers
CUST043702,820,1,857.39,2,2,2,222,Lost Customers
CUST043703,382,2,1203.3400000000001,4,3,2,432,Potential Loyalists
CUST043704,387,5,6371.4400000000005,4,5,5,455,Champions
CUST043705,57,1,787.29,5,2,2,522,Others
CUST043706,1677,1,188.45,1,2,1,121,Lost Customers
CUST043707,395,1,496.26,3,2,1,321,Others
CUST043708,736,2,1124.68,2,3,2,232,At Risk
CUST043709,496,1,700.38,3,2,1,321,Others
CUST043710,448,2,1329.5500000000002,3,3,2,332,Others
CUST043711,97,2,2221.25,5,3,3,533,Potential Loyalists
CUST043712,589,1,836.9,3,2,2,322,Others
CUST043713,1545,1,997.72,1,2,2,122,Lost Customers
CUST043714,640,3,1542.78,3,5,3,353,Loyal Customers
CUST043716,1224,1,18.35,1,2,1,121,Lost Customers
CUST043717,1008,2,922.1199999999999,2,3,2,232,At Risk
CUST043719,925,1,541.89,2,2,1,221,Lost Customers
CUST043720,307,5,5918.93,4,5,5,455,Champions
CUST043721,351,1,418.25,4,2,1,421,Others
CUST043722,1123,1,581.32,1,2,1,121,Lost Customers
CUST043723,157,4,4799.0,5,5,5,555,Champions
CUST043724,292,4,5540.4400000000005,4,5,5,455,Champions
CUST043725,188,2,1330.15,4,3,2,432,Potential Loyalists
CUST043726,965,3,3237.1000000000004,2,5,4,254,Loyal Customers
CUST043729,384,1,79.94,4,2,1,421,Others
CUST043730,1761,1,771.43,1,2,2,122,Lost Customers
CUST043732,238,4,3517.7,4,5,5,455,Champions
CUST043733,243,5,6581.15,4,5,5,455,Champions
CUST043734,375,1,242.32,4,2,1,421,Others
CUST043735,153,3,2510.7799999999997,5,5,4,554,Champions
CUST043736,1011,2,3188.5899999999997,2,3,4,234,At Risk
CUST043737,924,1,1087.81,2,2,2,222,Lost Customers
CUST043738,640,1,645.4,3,2,1,321,Others
CUST043739,1440,1,1076.45,1,2,2,122,Lost Customers
CUST043740,71,3,2196.6600000000003,5,5,3,553,Loyal Customers
CUST043741,1677,2,939.26,1,3,2,132,At Risk
CUST043743,1523,1,571.2,1,2,1,121,Lost Customers
CUST043744,1011,2,1130.77,2,3,2,232,At Risk
CUST043745,362,3,1234.78,4,5,2,452,Potential Loyalists
CUST043746,91,5,3031.6800000000003,5,5,4,554,Champions
CUST043748,272,3,2756.29,4,5,4,454,Champions
CUST043749,815,2,1164.66,2,3,2,232,At Risk
CUST043750,460,3,2865.2,3,5,4,354,Loyal Customers
CUST043751,1700,1,167.16,1,2,1,121,Lost Customers
CUST043752,1298,1,1288.02,1,2,2,122,Lost Customers
CUST043753,1661,1,1101.69,1,2,2,122,Lost Customers
CUST043754,348,4,6236.19,4,5,5,455,Champions
CUST043755,128,2,1673.81,5,3,3,533,Potential Loyalists
CUST043756,808,5,3905.6,2,5,5,255,Loyal Customers
CUST043757,1046,3,3361.44,2,5,5,255,Loyal Customers
CUST043758,194,1,1874.23,4,2,3,423,Others
CUST043760,878,1,37.65,2,2,1,221,Lost Customers
CUST043761,716,3,2893.5200000000004,2,5,4,254,Loyal Customers
CUST043762,339,1,405.75,4,2,1,421,Others
CUST043763,922,1,181.99,2,2,1,221,Lost Customers
CUST043764,204,2,1889.57,4,3,3,433,Potential Loyalists
CUST043765,537,3,1733.69,3,5,3,353,Loyal Customers
CUST043766,996,3,1689.83,2,5,3,253,Loyal Customers
CUST043769,385,2,2102.9700000000003,4,3,3,433,Potential Loyalists
CUST043770,61,3,3410.43,5,5,5,555,Champions
CUST043771,4,3,2040.6399999999999,5,5,3,553,Loyal Customers
CUST043772,585,1,195.16,3,2,1,321,Others
CUST043773,933,2,1146.48,2,3,2,232,At Risk
CUST043774,471,2,2461.4700000000003,3,3,4,334,Others
CUST043775,358,1,1102.54,4,2,2,422,Others
CUST043776,1702,1,420.62,1,2,1,121,Lost Customers
CUST043777,43,3,4944.6900000000005,5,5,5,555,Champions
CUST043778,754,2,792.62,2,3,2,232,At Risk
CUST043779,1347,2,3090.67,1,3,4,134,At Risk
CUST043780,367,2,3043.7599999999998,4,3,4,434,Potential Loyalists
CUST043781,28,5,2992.01,5,5,4,554,Champions
CUST043782,874,1,226.55,2,2,1,221,Lost Customers
CUST043783,102,3,4817.13,5,5,5,555,Champions
CUST043784,24,2,1381.08,5,3,2,532,Potential Loyalists
CUST043785,150,4,4031.26,5,5,5,555,Champions
CUST043786,195,1,1584.53,4,2,3,423,Others
CUST043787,486,2,3133.5699999999997,3,3,4,334,Others
CUST043788,399,2,2310.8,3,3,4,334,Others
CUST043789,108,5,2545.72,5,5,4,554,Champions
CUST043790,91,3,1818.93,5,5,3,553,Loyal Customers
CUST043791,1203,1,123.02,1,2,1,121,Lost Customers
CUST043792,756,2,1461.8,2,3,3,233,At Risk
CUST043793,1769,1,56.68,1,2,1,121,Lost Customers
CUST043794,765,3,4324.280000000001,2,5,5,255,Loyal Customers
CUST043795,50,5,3891.5,5,5,5,555,Champions
CUST043796,95,7,6104.9,5,5,5,555,Champions
CUST043797,1636,1,145.77,1,2,1,121,Lost Customers
CUST043798,28,4,5055.2300000000005,5,5,5,555,Champions
CUST043799,1486,1,545.38,1,2,1,121,Lost Customers
CUST043800,860,1,1401.97,2,2,2,222,Lost Customers
CUST043801,620,2,1598.15,3,3,3,333,Others
CUST043802,1085,1,646.5,1,2,1,121,Lost Customers
CUST043803,1699,1,2842.26,1,2,4,124,Lost Customers
CUST043804,342,2,1054.36,4,3,2,432,Potential Loyalists
CUST043805,647,2,537.22,3,3,1,331,Others
CUST043806,543,3,1333.52,3,5,2,352,Others
CUST043808,1156,3,2554.12,1,5,4,154,Loyal Customers
CUST043809,650,3,1766.82,3,5,3,353,Loyal Customers
CUST043810,152,2,2993.2,5,3,4,534,Potential Loyalists
CUST043811,580,2,2243.31,3,3,4,334,Others
CUST043812,122,1,824.3,5,2,2,522,Others
CUST043813,156,3,1820.3000000000002,5,5,3,553,Loyal Customers
CUST043814,953,1,1658.37,2,2,3,223,Lost Customers
CUST043815,1350,1,885.62,1,2,2,122,Lost Customers
CUST043816,487,2,1468.0700000000002,3,3,3,333,Others
CUST043817,523,2,1402.55,3,3,2,332,Others
CUST043818,445,2,1494.25,3,3,3,333,Others
CUST043819,167,4,2807.71,5,5,4,554,Champions
CUST043820,1111,1,174.46,1,2,1,121,Lost Customers
CUST043822,1777,1,777.48,1,2,2,122,Lost Customers
CUST043823,445,3,2803.31,3,5,4,354,Loyal Customers
CUST043824,1061,1,431.68,2,2,1,221,Lost Customers
CUST043825,491,3,1901.8600000000001,3,5,3,353,Loyal Customers
CUST043826,299,2,2052.19,4,3,3,433,Potential Loyalists
CUST043827,458,3,2637.66,3,5,4,354,Loyal Customers
CUST043828,1228,2,772.43,1,3,2,132,At Risk
CUST043829,67,3,6322.639999999999,5,5,5,555,Champions
CUST043830,882,3,349.81,2,5,1,251,At Risk
CUST043831,1408,1,1279.48,1,2,2,122,Lost Customers
CUST043832,566,3,1501.0500000000002,3,5,3,353,Loyal Customers
CUST043834,1388,2,2743.73,1,3,4,134,At Risk
CUST043835,996,3,2155.01,2,5,3,253,Loyal Customers
CUST043836,403,3,2636.55,3,5,4,354,Loyal Customers
CUST043837,1014,1,1080.3,2,2,2,222,Lost Customers
CUST043838,1082,2,1313.26,1,3,2,132,At Risk
CUST043839,121,2,561.9000000000001,5,3,1,531,Potential Loyalists
CUST043840,27,4,2657.84,5,5,4,554,Champions
CUST043841,317,3,3470.29,4,5,5,455,Champions
CUST043842,400,1,971.52,3,2,2,322,Others
CUST043844,760,2,703.8299999999999,2,3,2,232,At Risk
CUST043845,568,3,2278.6800000000003,3,5,4,354,Loyal Customers
CUST043846,391,5,2182.11,3,5,3,353,Loyal Customers
CUST043847,681,4,3355.2799999999997,2,5,5,255,Loyal Customers
CUST043848,109,3,6177.56,5,5,5,555,Champions
CUST043850,81,2,3452.32,5,3,5,535,Potential Loyalists
CUST043851,578,2,3873.14,3,3,5,335,Others
CUST043852,88,2,3592.21,5,3,5,535,Potential Loyalists
CUST043854,86,4,1690.0700000000002,5,5,3,553,Loyal Customers
CUST043855,515,2,1893.86,3,3,3,333,Others
CUST043856,970,3,453.11,2,5,1,251,At Risk
CUST043857,480,2,2694.11,3,3,4,334,Others
CUST043858,1485,2,3012.48,1,3,4,134,At Risk
CUST043859,1100,1,277.66,1,2,1,121,Lost Customers
CUST043860,965,2,2132.38,2,3,3,233,At Risk
CUST043861,1643,2,1110.6,1,3,2,132,At Risk
CUST043862,901,2,3476.7400000000002,2,3,5,235,At Risk
CUST043863,236,3,2993.0299999999997,4,5,4,454,Champions
CUST043866,610,1,2367.1,3,2,4,324,Others
CUST043867,816,1,2110.87,2,2,3,223,Lost Customers
CUST043868,107,6,4789.51,5,5,5,555,Champions
CUST043869,245,2,2207.44,4,3,3,433,Potential Loyalists
CUST043870,1132,1,1759.06,1,2,3,123,Lost Customers
CUST043871,511,3,1169.95,3,5,2,352,Others
CUST043872,571,1,1937.64,3,2,3,323,Others
CUST043873,145,2,539.06,5,3,1,531,Potential Loyalists
CUST043874,739,1,432.26,2,2,1,221,Lost Customers
CUST043877,262,3,3022.5,4,5,4,454,Champions
CUST043878,1587,1,342.86,1,2,1,121,Lost Customers
CUST043879,955,1,1136.19,2,2,2,222,Lost Customers
CUST043880,1672,2,964.5899999999999,1,3,2,132,At Risk
CUST043882,87,3,2586.73,5,5,4,554,Champions
CUST043884,1141,2,1913.44,1,3,3,133,At Risk
CUST043885,1634,2,250.8,1,3,1,131,At Risk
CUST043886,248,1,2243.6,4,2,4,424,Others
CUST043888,384,4,1045.37,4,5,2,452,Potential Loyalists
CUST043889,1030,1,467.24,2,2,1,221,Lost Customers
CUST043890,282,1,1481.85,4,2,3,423,Others
CUST043891,727,1,1263.33,2,2,2,222,Lost Customers
CUST043892,842,1,236.32,2,2,1,221,Lost Customers
CUST043893,506,1,512.96,3,2,1,321,Others
CUST043897,1061,1,526.81,2,2,1,221,Lost Customers
CUST043898,108,2,1542.77,5,3,3,533,Potential Loyalists
CUST043899,133,1,1856.03,5,2,3,523,Others
CUST043900,474,5,4106.32,3,5,5,355,Loyal Customers
CUST043901,114,2,2980.76,5,3,4,534,Potential Loyalists
CUST043903,134,2,2544.32,5,3,4,534,Potential Loyalists
CUST043904,538,1,829.24,3,2,2,322,Others
CUST043905,342,3,1749.0900000000001,4,5,3,453,Loyal Customers
CUST043906,113,5,3606.56,5,5,5,555,Champions
CUST043908,22,4,5229.06,5,5,5,555,Champions
CUST043909,352,1,637.05,4,2,1,421,Others
CUST043910,784,1,333.55,2,2,1,221,Lost Customers
CUST043911,191,2,2321.26,4,3,4,434,Potential Loyalists
CUST043912,228,3,5760.48,4,5,5,455,Champions
CUST043913,1270,2,3137.27,1,3,4,134,At Risk
CUST043914,198,5,5397.54,4,5,5,455,Champions
CUST043915,131,2,2503.7599999999998,5,3,4,534,Potential Loyalists
CUST043916,1173,1,480.06,1,2,1,121,Lost Customers
CUST043917,43,2,1548.8400000000001,5,3,3,533,Potential Loyalists
CUST043918,99,1,347.56,5,2,1,521,Others
CUST043922,347,4,6338.22,4,5,5,455,Champions
CUST043923,182,3,4286.94,4,5,5,455,Champions
CUST043924,1518,2,1774.23,1,3,3,133,At Risk
CUST043926,451,3,2009.6,3,5,3,353,Loyal Customers
CUST043927,305,2,823.77,4,3,2,432,Potential Loyalists
CUST043928,7,2,1805.4099999999999,5,3,3,533,Potential Loyalists
CUST043929,52,1,2900.31,5,2,4,524,Others
CUST043930,222,3,1221.35,4,5,2,452,Potential Loyalists
CUST043931,882,2,2342.33,2,3,4,234,At Risk
CUST043934,1371,1,290.2,1,2,1,121,Lost Customers
CUST043935,760,2,1658.6399999999999,2,3,3,233,At Risk
CUST043936,274,2,1143.6200000000001,4,3,2,432,Potential Loyalists
CUST043938,659,2,1584.72,3,3,3,333,Others
CUST043939,54,2,2431.42,5,3,4,534,Potential Loyalists
CUST043940,615,2,349.9,3,3,1,331,Others
CUST043941,479,2,1088.84,3,3,2,332,Others
CUST043942,313,2,2576.1,4,3,4,434,Potential Loyalists
CUST043943,164,1,420.88,5,2,1,521,Others
CUST043944,24,3,3577.29,5,5,5,555,Champions
CUST043945,129,1,815.91,5,2,2,522,Others
CUST043946,680,1,170.45,2,2,1,221,Lost Customers
CUST043947,978,1,458.97,2,2,1,221,Lost Customers
CUST043948,474,3,4911.12,3,5,5,355,Loyal Customers
CUST043949,1039,2,2448.8500000000004,2,3,4,234,At Risk
CUST043951,297,2,516.8499999999999,4,3,1,431,Potential Loyalists
CUST043952,148,3,3063.25,5,5,4,554,Champions
CUST043953,590,3,1163.71,3,5,2,352,Others
CUST043954,117,4,3092.95,5,5,4,554,Champions
CUST043955,34,4,1331.34,5,5,2,552,Potential Loyalists
CUST043956,1586,2,2403.67,1,3,4,134,At Risk
CUST043957,1720,1,823.55,1,2,2,122,Lost Customers
CUST043958,658,1,1106.3,3,2,2,322,Others
CUST043959,1661,1,224.81,1,2,1,121,Lost Customers
CUST043960,276,2,1328.1699999999998,4,3,2,432,Potential Loyalists
CUST043961,1237,1,775.72,1,2,2,122,Lost Customers
CUST043962,881,2,1993.34,2,3,3,233,At Risk
CUST043963,494,1,657.44,3,2,1,321,Others
CUST043964,736,2,595.16,2,3,1,231,At Risk
CUST043965,894,1,80.52,2,2,1,221,Lost Customers
CUST043967,1292,1,867.45,1,2,2,122,Lost Customers
CUST043968,1418,2,2245.05,1,3,4,134,At Risk
